dt_abertura;Semana;Ano;Mes;Dia;CurYTDFlag;LastYTDFlag;MesAno;Trimestre;SemanaAno;DiaSemana
18/08/1985;34;1985;ago;18;0;0;ago-1985;3º Trimestre;34-1985;dom
19/08/1985;34;1985;ago;19;0;0;ago-1985;3º Trimestre;34-1985;seg
20/08/1985;34;1985;ago;20;0;0;ago-1985;3º Trimestre;34-1985;ter
21/08/1985;34;1985;ago;21;0;0;ago-1985;3º Trimestre;34-1985;qua
22/08/1985;34;1985;ago;22;0;0;ago-1985;3º Trimestre;34-1985;qui
23/08/1985;34;1985;ago;23;0;0;ago-1985;3º Trimestre;34-1985;sex
24/08/1985;34;1985;ago;24;0;0;ago-1985;3º Trimestre;34-1985;sáb
25/08/1985;35;1985;ago;25;0;0;ago-1985;3º Trimestre;35-1985;dom
26/08/1985;35;1985;ago;26;0;0;ago-1985;3º Trimestre;35-1985;seg
27/08/1985;35;1985;ago;27;0;0;ago-1985;3º Trimestre;35-1985;ter
28/08/1985;35;1985;ago;28;0;0;ago-1985;3º Trimestre;35-1985;qua
29/08/1985;35;1985;ago;29;0;0;ago-1985;3º Trimestre;35-1985;qui
30/08/1985;35;1985;ago;30;0;0;ago-1985;3º Trimestre;35-1985;sex
31/08/1985;35;1985;ago;31;0;0;ago-1985;3º Trimestre;35-1985;sáb
01/09/1985;36;1985;set;1;0;0;set-1985;3º Trimestre;36-1985;dom
02/09/1985;36;1985;set;2;0;0;set-1985;3º Trimestre;36-1985;seg
03/09/1985;36;1985;set;3;0;0;set-1985;3º Trimestre;36-1985;ter
04/09/1985;36;1985;set;4;0;0;set-1985;3º Trimestre;36-1985;qua
05/09/1985;36;1985;set;5;0;0;set-1985;3º Trimestre;36-1985;qui
06/09/1985;36;1985;set;6;0;0;set-1985;3º Trimestre;36-1985;sex
07/09/1985;36;1985;set;7;0;0;set-1985;3º Trimestre;36-1985;sáb
08/09/1985;37;1985;set;8;0;0;set-1985;3º Trimestre;37-1985;dom
09/09/1985;37;1985;set;9;0;0;set-1985;3º Trimestre;37-1985;seg
10/09/1985;37;1985;set;10;0;0;set-1985;3º Trimestre;37-1985;ter
11/09/1985;37;1985;set;11;0;0;set-1985;3º Trimestre;37-1985;qua
12/09/1985;37;1985;set;12;0;0;set-1985;3º Trimestre;37-1985;qui
13/09/1985;37;1985;set;13;0;0;set-1985;3º Trimestre;37-1985;sex
14/09/1985;37;1985;set;14;0;0;set-1985;3º Trimestre;37-1985;sáb
15/09/1985;38;1985;set;15;0;0;set-1985;3º Trimestre;38-1985;dom
16/09/1985;38;1985;set;16;0;0;set-1985;3º Trimestre;38-1985;seg
17/09/1985;38;1985;set;17;0;0;set-1985;3º Trimestre;38-1985;ter
18/09/1985;38;1985;set;18;0;0;set-1985;3º Trimestre;38-1985;qua
19/09/1985;38;1985;set;19;0;0;set-1985;3º Trimestre;38-1985;qui
20/09/1985;38;1985;set;20;0;0;set-1985;3º Trimestre;38-1985;sex
21/09/1985;38;1985;set;21;0;0;set-1985;3º Trimestre;38-1985;sáb
22/09/1985;39;1985;set;22;0;0;set-1985;3º Trimestre;39-1985;dom
23/09/1985;39;1985;set;23;0;0;set-1985;3º Trimestre;39-1985;seg
24/09/1985;39;1985;set;24;0;0;set-1985;3º Trimestre;39-1985;ter
25/09/1985;39;1985;set;25;0;0;set-1985;3º Trimestre;39-1985;qua
26/09/1985;39;1985;set;26;0;0;set-1985;3º Trimestre;39-1985;qui
27/09/1985;39;1985;set;27;0;0;set-1985;3º Trimestre;39-1985;sex
28/09/1985;39;1985;set;28;0;0;set-1985;3º Trimestre;39-1985;sáb
29/09/1985;40;1985;set;29;0;0;set-1985;3º Trimestre;40-1985;dom
30/09/1985;40;1985;set;30;0;0;set-1985;3º Trimestre;40-1985;seg
01/10/1985;40;1985;out;1;0;0;out-1985;4º Trimestre;40-1985;ter
02/10/1985;40;1985;out;2;0;0;out-1985;4º Trimestre;40-1985;qua
03/10/1985;40;1985;out;3;0;0;out-1985;4º Trimestre;40-1985;qui
04/10/1985;40;1985;out;4;0;0;out-1985;4º Trimestre;40-1985;sex
05/10/1985;40;1985;out;5;0;0;out-1985;4º Trimestre;40-1985;sáb
06/10/1985;41;1985;out;6;0;0;out-1985;4º Trimestre;41-1985;dom
07/10/1985;41;1985;out;7;0;0;out-1985;4º Trimestre;41-1985;seg
08/10/1985;41;1985;out;8;0;0;out-1985;4º Trimestre;41-1985;ter
09/10/1985;41;1985;out;9;0;0;out-1985;4º Trimestre;41-1985;qua
10/10/1985;41;1985;out;10;0;0;out-1985;4º Trimestre;41-1985;qui
11/10/1985;41;1985;out;11;0;0;out-1985;4º Trimestre;41-1985;sex
12/10/1985;41;1985;out;12;0;0;out-1985;4º Trimestre;41-1985;sáb
13/10/1985;42;1985;out;13;0;0;out-1985;4º Trimestre;42-1985;dom
14/10/1985;42;1985;out;14;0;0;out-1985;4º Trimestre;42-1985;seg
15/10/1985;42;1985;out;15;0;0;out-1985;4º Trimestre;42-1985;ter
16/10/1985;42;1985;out;16;0;0;out-1985;4º Trimestre;42-1985;qua
17/10/1985;42;1985;out;17;0;0;out-1985;4º Trimestre;42-1985;qui
18/10/1985;42;1985;out;18;0;0;out-1985;4º Trimestre;42-1985;sex
19/10/1985;42;1985;out;19;0;0;out-1985;4º Trimestre;42-1985;sáb
20/10/1985;43;1985;out;20;0;0;out-1985;4º Trimestre;43-1985;dom
21/10/1985;43;1985;out;21;0;0;out-1985;4º Trimestre;43-1985;seg
22/10/1985;43;1985;out;22;0;0;out-1985;4º Trimestre;43-1985;ter
23/10/1985;43;1985;out;23;0;0;out-1985;4º Trimestre;43-1985;qua
24/10/1985;43;1985;out;24;0;0;out-1985;4º Trimestre;43-1985;qui
25/10/1985;43;1985;out;25;0;0;out-1985;4º Trimestre;43-1985;sex
26/10/1985;43;1985;out;26;0;0;out-1985;4º Trimestre;43-1985;sáb
27/10/1985;44;1985;out;27;0;0;out-1985;4º Trimestre;44-1985;dom
28/10/1985;44;1985;out;28;0;0;out-1985;4º Trimestre;44-1985;seg
29/10/1985;44;1985;out;29;0;0;out-1985;4º Trimestre;44-1985;ter
30/10/1985;44;1985;out;30;0;0;out-1985;4º Trimestre;44-1985;qua
31/10/1985;44;1985;out;31;0;0;out-1985;4º Trimestre;44-1985;qui
01/11/1985;44;1985;nov;1;0;0;nov-1985;4º Trimestre;44-1985;sex
02/11/1985;44;1985;nov;2;0;0;nov-1985;4º Trimestre;44-1985;sáb
03/11/1985;45;1985;nov;3;0;0;nov-1985;4º Trimestre;45-1985;dom
04/11/1985;45;1985;nov;4;0;0;nov-1985;4º Trimestre;45-1985;seg
05/11/1985;45;1985;nov;5;0;0;nov-1985;4º Trimestre;45-1985;ter
06/11/1985;45;1985;nov;6;0;0;nov-1985;4º Trimestre;45-1985;qua
07/11/1985;45;1985;nov;7;0;0;nov-1985;4º Trimestre;45-1985;qui
08/11/1985;45;1985;nov;8;0;0;nov-1985;4º Trimestre;45-1985;sex
09/11/1985;45;1985;nov;9;0;0;nov-1985;4º Trimestre;45-1985;sáb
10/11/1985;46;1985;nov;10;0;0;nov-1985;4º Trimestre;46-1985;dom
11/11/1985;46;1985;nov;11;0;0;nov-1985;4º Trimestre;46-1985;seg
12/11/1985;46;1985;nov;12;0;0;nov-1985;4º Trimestre;46-1985;ter
13/11/1985;46;1985;nov;13;0;0;nov-1985;4º Trimestre;46-1985;qua
14/11/1985;46;1985;nov;14;0;0;nov-1985;4º Trimestre;46-1985;qui
15/11/1985;46;1985;nov;15;0;0;nov-1985;4º Trimestre;46-1985;sex
16/11/1985;46;1985;nov;16;0;0;nov-1985;4º Trimestre;46-1985;sáb
17/11/1985;47;1985;nov;17;0;0;nov-1985;4º Trimestre;47-1985;dom
18/11/1985;47;1985;nov;18;0;0;nov-1985;4º Trimestre;47-1985;seg
19/11/1985;47;1985;nov;19;0;0;nov-1985;4º Trimestre;47-1985;ter
20/11/1985;47;1985;nov;20;0;0;nov-1985;4º Trimestre;47-1985;qua
21/11/1985;47;1985;nov;21;0;0;nov-1985;4º Trimestre;47-1985;qui
22/11/1985;47;1985;nov;22;0;0;nov-1985;4º Trimestre;47-1985;sex
23/11/1985;47;1985;nov;23;0;0;nov-1985;4º Trimestre;47-1985;sáb
24/11/1985;48;1985;nov;24;0;0;nov-1985;4º Trimestre;48-1985;dom
25/11/1985;48;1985;nov;25;0;0;nov-1985;4º Trimestre;48-1985;seg
26/11/1985;48;1985;nov;26;0;0;nov-1985;4º Trimestre;48-1985;ter
27/11/1985;48;1985;nov;27;0;0;nov-1985;4º Trimestre;48-1985;qua
28/11/1985;48;1985;nov;28;0;0;nov-1985;4º Trimestre;48-1985;qui
29/11/1985;48;1985;nov;29;0;0;nov-1985;4º Trimestre;48-1985;sex
30/11/1985;48;1985;nov;30;0;0;nov-1985;4º Trimestre;48-1985;sáb
01/12/1985;49;1985;dez;1;0;0;dez-1985;4º Trimestre;49-1985;dom
02/12/1985;49;1985;dez;2;0;0;dez-1985;4º Trimestre;49-1985;seg
03/12/1985;49;1985;dez;3;0;0;dez-1985;4º Trimestre;49-1985;ter
04/12/1985;49;1985;dez;4;0;0;dez-1985;4º Trimestre;49-1985;qua
05/12/1985;49;1985;dez;5;0;0;dez-1985;4º Trimestre;49-1985;qui
06/12/1985;49;1985;dez;6;0;0;dez-1985;4º Trimestre;49-1985;sex
07/12/1985;49;1985;dez;7;0;0;dez-1985;4º Trimestre;49-1985;sáb
08/12/1985;50;1985;dez;8;0;0;dez-1985;4º Trimestre;50-1985;dom
09/12/1985;50;1985;dez;9;0;0;dez-1985;4º Trimestre;50-1985;seg
10/12/1985;50;1985;dez;10;0;0;dez-1985;4º Trimestre;50-1985;ter
11/12/1985;50;1985;dez;11;0;0;dez-1985;4º Trimestre;50-1985;qua
12/12/1985;50;1985;dez;12;0;0;dez-1985;4º Trimestre;50-1985;qui
13/12/1985;50;1985;dez;13;0;0;dez-1985;4º Trimestre;50-1985;sex
14/12/1985;50;1985;dez;14;0;0;dez-1985;4º Trimestre;50-1985;sáb
15/12/1985;51;1985;dez;15;0;0;dez-1985;4º Trimestre;51-1985;dom
16/12/1985;51;1985;dez;16;0;0;dez-1985;4º Trimestre;51-1985;seg
17/12/1985;51;1985;dez;17;0;0;dez-1985;4º Trimestre;51-1985;ter
18/12/1985;51;1985;dez;18;0;0;dez-1985;4º Trimestre;51-1985;qua
19/12/1985;51;1985;dez;19;0;0;dez-1985;4º Trimestre;51-1985;qui
20/12/1985;51;1985;dez;20;0;0;dez-1985;4º Trimestre;51-1985;sex
21/12/1985;51;1985;dez;21;0;0;dez-1985;4º Trimestre;51-1985;sáb
22/12/1985;52;1985;dez;22;0;0;dez-1985;4º Trimestre;52-1985;dom
23/12/1985;52;1985;dez;23;0;0;dez-1985;4º Trimestre;52-1985;seg
24/12/1985;52;1985;dez;24;0;0;dez-1985;4º Trimestre;52-1985;ter
25/12/1985;52;1985;dez;25;0;0;dez-1985;4º Trimestre;52-1985;qua
26/12/1985;52;1985;dez;26;0;0;dez-1985;4º Trimestre;52-1985;qui
27/12/1985;52;1985;dez;27;0;0;dez-1985;4º Trimestre;52-1985;sex
28/12/1985;52;1985;dez;28;0;0;dez-1985;4º Trimestre;52-1985;sáb
29/12/1985;53;1985;dez;29;0;0;dez-1985;4º Trimestre;53-1985;dom
30/12/1985;53;1985;dez;30;0;0;dez-1985;4º Trimestre;53-1986;seg
31/12/1985;53;1985;dez;31;0;0;dez-1985;4º Trimestre;53-1986;ter
01/01/1986;1;1986;jan;1;0;0;jan-1986;1º Trimestre;53-1986;qua
02/01/1986;1;1986;jan;2;0;0;jan-1986;1º Trimestre;53-1986;qui
03/01/1986;1;1986;jan;3;0;0;jan-1986;1º Trimestre;53-1986;sex
04/01/1986;1;1986;jan;4;0;0;jan-1986;1º Trimestre;53-1986;sáb
05/01/1986;2;1986;jan;5;0;0;jan-1986;1º Trimestre;2-1986;dom
06/01/1986;2;1986;jan;6;0;0;jan-1986;1º Trimestre;2-1986;seg
07/01/1986;2;1986;jan;7;0;0;jan-1986;1º Trimestre;2-1986;ter
08/01/1986;2;1986;jan;8;0;0;jan-1986;1º Trimestre;2-1986;qua
09/01/1986;2;1986;jan;9;0;0;jan-1986;1º Trimestre;2-1986;qui
10/01/1986;2;1986;jan;10;0;0;jan-1986;1º Trimestre;2-1986;sex
11/01/1986;2;1986;jan;11;0;0;jan-1986;1º Trimestre;2-1986;sáb
12/01/1986;3;1986;jan;12;0;0;jan-1986;1º Trimestre;3-1986;dom
13/01/1986;3;1986;jan;13;0;0;jan-1986;1º Trimestre;3-1986;seg
14/01/1986;3;1986;jan;14;0;0;jan-1986;1º Trimestre;3-1986;ter
15/01/1986;3;1986;jan;15;0;0;jan-1986;1º Trimestre;3-1986;qua
16/01/1986;3;1986;jan;16;0;0;jan-1986;1º Trimestre;3-1986;qui
17/01/1986;3;1986;jan;17;0;0;jan-1986;1º Trimestre;3-1986;sex
18/01/1986;3;1986;jan;18;0;0;jan-1986;1º Trimestre;3-1986;sáb
19/01/1986;4;1986;jan;19;0;0;jan-1986;1º Trimestre;4-1986;dom
20/01/1986;4;1986;jan;20;0;0;jan-1986;1º Trimestre;4-1986;seg
21/01/1986;4;1986;jan;21;0;0;jan-1986;1º Trimestre;4-1986;ter
22/01/1986;4;1986;jan;22;0;0;jan-1986;1º Trimestre;4-1986;qua
23/01/1986;4;1986;jan;23;0;0;jan-1986;1º Trimestre;4-1986;qui
24/01/1986;4;1986;jan;24;0;0;jan-1986;1º Trimestre;4-1986;sex
25/01/1986;4;1986;jan;25;0;0;jan-1986;1º Trimestre;4-1986;sáb
26/01/1986;5;1986;jan;26;0;0;jan-1986;1º Trimestre;5-1986;dom
27/01/1986;5;1986;jan;27;0;0;jan-1986;1º Trimestre;5-1986;seg
28/01/1986;5;1986;jan;28;0;0;jan-1986;1º Trimestre;5-1986;ter
29/01/1986;5;1986;jan;29;0;0;jan-1986;1º Trimestre;5-1986;qua
30/01/1986;5;1986;jan;30;0;0;jan-1986;1º Trimestre;5-1986;qui
31/01/1986;5;1986;jan;31;0;0;jan-1986;1º Trimestre;5-1986;sex
01/02/1986;5;1986;fev;1;0;0;fev-1986;1º Trimestre;5-1986;sáb
02/02/1986;6;1986;fev;2;0;0;fev-1986;1º Trimestre;6-1986;dom
03/02/1986;6;1986;fev;3;0;0;fev-1986;1º Trimestre;6-1986;seg
04/02/1986;6;1986;fev;4;0;0;fev-1986;1º Trimestre;6-1986;ter
05/02/1986;6;1986;fev;5;0;0;fev-1986;1º Trimestre;6-1986;qua
06/02/1986;6;1986;fev;6;0;0;fev-1986;1º Trimestre;6-1986;qui
07/02/1986;6;1986;fev;7;0;0;fev-1986;1º Trimestre;6-1986;sex
08/02/1986;6;1986;fev;8;0;0;fev-1986;1º Trimestre;6-1986;sáb
09/02/1986;7;1986;fev;9;0;0;fev-1986;1º Trimestre;7-1986;dom
10/02/1986;7;1986;fev;10;0;0;fev-1986;1º Trimestre;7-1986;seg
11/02/1986;7;1986;fev;11;0;0;fev-1986;1º Trimestre;7-1986;ter
12/02/1986;7;1986;fev;12;0;0;fev-1986;1º Trimestre;7-1986;qua
13/02/1986;7;1986;fev;13;0;0;fev-1986;1º Trimestre;7-1986;qui
14/02/1986;7;1986;fev;14;0;0;fev-1986;1º Trimestre;7-1986;sex
15/02/1986;7;1986;fev;15;0;0;fev-1986;1º Trimestre;7-1986;sáb
16/02/1986;8;1986;fev;16;0;0;fev-1986;1º Trimestre;8-1986;dom
17/02/1986;8;1986;fev;17;0;0;fev-1986;1º Trimestre;8-1986;seg
18/02/1986;8;1986;fev;18;0;0;fev-1986;1º Trimestre;8-1986;ter
19/02/1986;8;1986;fev;19;0;0;fev-1986;1º Trimestre;8-1986;qua
20/02/1986;8;1986;fev;20;0;0;fev-1986;1º Trimestre;8-1986;qui
21/02/1986;8;1986;fev;21;0;0;fev-1986;1º Trimestre;8-1986;sex
22/02/1986;8;1986;fev;22;0;0;fev-1986;1º Trimestre;8-1986;sáb
23/02/1986;9;1986;fev;23;0;0;fev-1986;1º Trimestre;9-1986;dom
24/02/1986;9;1986;fev;24;0;0;fev-1986;1º Trimestre;9-1986;seg
25/02/1986;9;1986;fev;25;0;0;fev-1986;1º Trimestre;9-1986;ter
26/02/1986;9;1986;fev;26;0;0;fev-1986;1º Trimestre;9-1986;qua
27/02/1986;9;1986;fev;27;0;0;fev-1986;1º Trimestre;9-1986;qui
28/02/1986;9;1986;fev;28;0;0;fev-1986;1º Trimestre;9-1986;sex
01/03/1986;9;1986;mar;1;0;0;mar-1986;1º Trimestre;9-1986;sáb
02/03/1986;10;1986;mar;2;0;0;mar-1986;1º Trimestre;10-1986;dom
03/03/1986;10;1986;mar;3;0;0;mar-1986;1º Trimestre;10-1986;seg
04/03/1986;10;1986;mar;4;0;0;mar-1986;1º Trimestre;10-1986;ter
05/03/1986;10;1986;mar;5;0;0;mar-1986;1º Trimestre;10-1986;qua
06/03/1986;10;1986;mar;6;0;0;mar-1986;1º Trimestre;10-1986;qui
07/03/1986;10;1986;mar;7;0;0;mar-1986;1º Trimestre;10-1986;sex
08/03/1986;10;1986;mar;8;0;0;mar-1986;1º Trimestre;10-1986;sáb
09/03/1986;11;1986;mar;9;0;0;mar-1986;1º Trimestre;11-1986;dom
10/03/1986;11;1986;mar;10;0;0;mar-1986;1º Trimestre;11-1986;seg
11/03/1986;11;1986;mar;11;0;0;mar-1986;1º Trimestre;11-1986;ter
12/03/1986;11;1986;mar;12;0;0;mar-1986;1º Trimestre;11-1986;qua
13/03/1986;11;1986;mar;13;0;0;mar-1986;1º Trimestre;11-1986;qui
14/03/1986;11;1986;mar;14;0;0;mar-1986;1º Trimestre;11-1986;sex
15/03/1986;11;1986;mar;15;0;0;mar-1986;1º Trimestre;11-1986;sáb
16/03/1986;12;1986;mar;16;0;0;mar-1986;1º Trimestre;12-1986;dom
17/03/1986;12;1986;mar;17;0;0;mar-1986;1º Trimestre;12-1986;seg
18/03/1986;12;1986;mar;18;0;0;mar-1986;1º Trimestre;12-1986;ter
19/03/1986;12;1986;mar;19;0;0;mar-1986;1º Trimestre;12-1986;qua
20/03/1986;12;1986;mar;20;0;0;mar-1986;1º Trimestre;12-1986;qui
21/03/1986;12;1986;mar;21;0;0;mar-1986;1º Trimestre;12-1986;sex
22/03/1986;12;1986;mar;22;0;0;mar-1986;1º Trimestre;12-1986;sáb
23/03/1986;13;1986;mar;23;0;0;mar-1986;1º Trimestre;13-1986;dom
24/03/1986;13;1986;mar;24;0;0;mar-1986;1º Trimestre;13-1986;seg
25/03/1986;13;1986;mar;25;0;0;mar-1986;1º Trimestre;13-1986;ter
26/03/1986;13;1986;mar;26;0;0;mar-1986;1º Trimestre;13-1986;qua
27/03/1986;13;1986;mar;27;0;0;mar-1986;1º Trimestre;13-1986;qui
28/03/1986;13;1986;mar;28;0;0;mar-1986;1º Trimestre;13-1986;sex
29/03/1986;13;1986;mar;29;0;0;mar-1986;1º Trimestre;13-1986;sáb
30/03/1986;14;1986;mar;30;0;0;mar-1986;1º Trimestre;14-1986;dom
31/03/1986;14;1986;mar;31;0;0;mar-1986;1º Trimestre;14-1986;seg
01/04/1986;14;1986;abr;1;0;0;abr-1986;2º Trimestre;14-1986;ter
02/04/1986;14;1986;abr;2;0;0;abr-1986;2º Trimestre;14-1986;qua
03/04/1986;14;1986;abr;3;0;0;abr-1986;2º Trimestre;14-1986;qui
04/04/1986;14;1986;abr;4;0;0;abr-1986;2º Trimestre;14-1986;sex
05/04/1986;14;1986;abr;5;0;0;abr-1986;2º Trimestre;14-1986;sáb
06/04/1986;15;1986;abr;6;0;0;abr-1986;2º Trimestre;15-1986;dom
07/04/1986;15;1986;abr;7;0;0;abr-1986;2º Trimestre;15-1986;seg
08/04/1986;15;1986;abr;8;0;0;abr-1986;2º Trimestre;15-1986;ter
09/04/1986;15;1986;abr;9;0;0;abr-1986;2º Trimestre;15-1986;qua
10/04/1986;15;1986;abr;10;0;0;abr-1986;2º Trimestre;15-1986;qui
11/04/1986;15;1986;abr;11;0;0;abr-1986;2º Trimestre;15-1986;sex
12/04/1986;15;1986;abr;12;0;0;abr-1986;2º Trimestre;15-1986;sáb
13/04/1986;16;1986;abr;13;0;0;abr-1986;2º Trimestre;16-1986;dom
14/04/1986;16;1986;abr;14;0;0;abr-1986;2º Trimestre;16-1986;seg
15/04/1986;16;1986;abr;15;0;0;abr-1986;2º Trimestre;16-1986;ter
16/04/1986;16;1986;abr;16;0;0;abr-1986;2º Trimestre;16-1986;qua
17/04/1986;16;1986;abr;17;0;0;abr-1986;2º Trimestre;16-1986;qui
18/04/1986;16;1986;abr;18;0;0;abr-1986;2º Trimestre;16-1986;sex
19/04/1986;16;1986;abr;19;0;0;abr-1986;2º Trimestre;16-1986;sáb
20/04/1986;17;1986;abr;20;0;0;abr-1986;2º Trimestre;17-1986;dom
21/04/1986;17;1986;abr;21;0;0;abr-1986;2º Trimestre;17-1986;seg
22/04/1986;17;1986;abr;22;0;0;abr-1986;2º Trimestre;17-1986;ter
23/04/1986;17;1986;abr;23;0;0;abr-1986;2º Trimestre;17-1986;qua
24/04/1986;17;1986;abr;24;0;0;abr-1986;2º Trimestre;17-1986;qui
25/04/1986;17;1986;abr;25;0;0;abr-1986;2º Trimestre;17-1986;sex
26/04/1986;17;1986;abr;26;0;0;abr-1986;2º Trimestre;17-1986;sáb
27/04/1986;18;1986;abr;27;0;0;abr-1986;2º Trimestre;18-1986;dom
28/04/1986;18;1986;abr;28;0;0;abr-1986;2º Trimestre;18-1986;seg
29/04/1986;18;1986;abr;29;0;0;abr-1986;2º Trimestre;18-1986;ter
30/04/1986;18;1986;abr;30;0;0;abr-1986;2º Trimestre;18-1986;qua
01/05/1986;18;1986;mai;1;0;0;mai-1986;2º Trimestre;18-1986;qui
02/05/1986;18;1986;mai;2;0;0;mai-1986;2º Trimestre;18-1986;sex
03/05/1986;18;1986;mai;3;0;0;mai-1986;2º Trimestre;18-1986;sáb
04/05/1986;19;1986;mai;4;0;0;mai-1986;2º Trimestre;19-1986;dom
05/05/1986;19;1986;mai;5;0;0;mai-1986;2º Trimestre;19-1986;seg
06/05/1986;19;1986;mai;6;0;0;mai-1986;2º Trimestre;19-1986;ter
07/05/1986;19;1986;mai;7;0;0;mai-1986;2º Trimestre;19-1986;qua
08/05/1986;19;1986;mai;8;0;0;mai-1986;2º Trimestre;19-1986;qui
09/05/1986;19;1986;mai;9;0;0;mai-1986;2º Trimestre;19-1986;sex
10/05/1986;19;1986;mai;10;0;0;mai-1986;2º Trimestre;19-1986;sáb
11/05/1986;20;1986;mai;11;0;0;mai-1986;2º Trimestre;20-1986;dom
12/05/1986;20;1986;mai;12;0;0;mai-1986;2º Trimestre;20-1986;seg
13/05/1986;20;1986;mai;13;0;0;mai-1986;2º Trimestre;20-1986;ter
14/05/1986;20;1986;mai;14;0;0;mai-1986;2º Trimestre;20-1986;qua
15/05/1986;20;1986;mai;15;0;0;mai-1986;2º Trimestre;20-1986;qui
16/05/1986;20;1986;mai;16;0;0;mai-1986;2º Trimestre;20-1986;sex
17/05/1986;20;1986;mai;17;0;0;mai-1986;2º Trimestre;20-1986;sáb
18/05/1986;21;1986;mai;18;0;0;mai-1986;2º Trimestre;21-1986;dom
19/05/1986;21;1986;mai;19;0;0;mai-1986;2º Trimestre;21-1986;seg
20/05/1986;21;1986;mai;20;0;0;mai-1986;2º Trimestre;21-1986;ter
21/05/1986;21;1986;mai;21;0;0;mai-1986;2º Trimestre;21-1986;qua
22/05/1986;21;1986;mai;22;0;0;mai-1986;2º Trimestre;21-1986;qui
23/05/1986;21;1986;mai;23;0;0;mai-1986;2º Trimestre;21-1986;sex
24/05/1986;21;1986;mai;24;0;0;mai-1986;2º Trimestre;21-1986;sáb
25/05/1986;22;1986;mai;25;0;0;mai-1986;2º Trimestre;22-1986;dom
26/05/1986;22;1986;mai;26;0;0;mai-1986;2º Trimestre;22-1986;seg
27/05/1986;22;1986;mai;27;0;0;mai-1986;2º Trimestre;22-1986;ter
28/05/1986;22;1986;mai;28;0;0;mai-1986;2º Trimestre;22-1986;qua
29/05/1986;22;1986;mai;29;0;0;mai-1986;2º Trimestre;22-1986;qui
30/05/1986;22;1986;mai;30;0;0;mai-1986;2º Trimestre;22-1986;sex
31/05/1986;22;1986;mai;31;0;0;mai-1986;2º Trimestre;22-1986;sáb
01/06/1986;23;1986;jun;1;0;0;jun-1986;2º Trimestre;23-1986;dom
02/06/1986;23;1986;jun;2;0;0;jun-1986;2º Trimestre;23-1986;seg
03/06/1986;23;1986;jun;3;0;0;jun-1986;2º Trimestre;23-1986;ter
04/06/1986;23;1986;jun;4;0;0;jun-1986;2º Trimestre;23-1986;qua
05/06/1986;23;1986;jun;5;0;0;jun-1986;2º Trimestre;23-1986;qui
06/06/1986;23;1986;jun;6;0;0;jun-1986;2º Trimestre;23-1986;sex
07/06/1986;23;1986;jun;7;0;0;jun-1986;2º Trimestre;23-1986;sáb
08/06/1986;24;1986;jun;8;0;0;jun-1986;2º Trimestre;24-1986;dom
09/06/1986;24;1986;jun;9;0;0;jun-1986;2º Trimestre;24-1986;seg
10/06/1986;24;1986;jun;10;0;0;jun-1986;2º Trimestre;24-1986;ter
11/06/1986;24;1986;jun;11;0;0;jun-1986;2º Trimestre;24-1986;qua
12/06/1986;24;1986;jun;12;0;0;jun-1986;2º Trimestre;24-1986;qui
13/06/1986;24;1986;jun;13;0;0;jun-1986;2º Trimestre;24-1986;sex
14/06/1986;24;1986;jun;14;0;0;jun-1986;2º Trimestre;24-1986;sáb
15/06/1986;25;1986;jun;15;0;0;jun-1986;2º Trimestre;25-1986;dom
16/06/1986;25;1986;jun;16;0;0;jun-1986;2º Trimestre;25-1986;seg
17/06/1986;25;1986;jun;17;0;0;jun-1986;2º Trimestre;25-1986;ter
18/06/1986;25;1986;jun;18;0;0;jun-1986;2º Trimestre;25-1986;qua
19/06/1986;25;1986;jun;19;0;0;jun-1986;2º Trimestre;25-1986;qui
20/06/1986;25;1986;jun;20;0;0;jun-1986;2º Trimestre;25-1986;sex
21/06/1986;25;1986;jun;21;0;0;jun-1986;2º Trimestre;25-1986;sáb
22/06/1986;26;1986;jun;22;0;0;jun-1986;2º Trimestre;26-1986;dom
23/06/1986;26;1986;jun;23;0;0;jun-1986;2º Trimestre;26-1986;seg
24/06/1986;26;1986;jun;24;0;0;jun-1986;2º Trimestre;26-1986;ter
25/06/1986;26;1986;jun;25;0;0;jun-1986;2º Trimestre;26-1986;qua
26/06/1986;26;1986;jun;26;0;0;jun-1986;2º Trimestre;26-1986;qui
27/06/1986;26;1986;jun;27;0;0;jun-1986;2º Trimestre;26-1986;sex
28/06/1986;26;1986;jun;28;0;0;jun-1986;2º Trimestre;26-1986;sáb
29/06/1986;27;1986;jun;29;0;0;jun-1986;2º Trimestre;27-1986;dom
30/06/1986;27;1986;jun;30;0;0;jun-1986;2º Trimestre;27-1986;seg
01/07/1986;27;1986;jul;1;0;0;jul-1986;3º Trimestre;27-1986;ter
02/07/1986;27;1986;jul;2;0;0;jul-1986;3º Trimestre;27-1986;qua
03/07/1986;27;1986;jul;3;0;0;jul-1986;3º Trimestre;27-1986;qui
04/07/1986;27;1986;jul;4;0;0;jul-1986;3º Trimestre;27-1986;sex
05/07/1986;27;1986;jul;5;0;0;jul-1986;3º Trimestre;27-1986;sáb
06/07/1986;28;1986;jul;6;0;0;jul-1986;3º Trimestre;28-1986;dom
07/07/1986;28;1986;jul;7;0;0;jul-1986;3º Trimestre;28-1986;seg
08/07/1986;28;1986;jul;8;0;0;jul-1986;3º Trimestre;28-1986;ter
