pk_location;nm_logradouro;nu_logradouro;cd_cep;nm_bairro;nm_municipio;sg_uf;latitude;longitude;municipio_uf_pais
3939;RUA MARECHAL DEODORO;228;45810000;CENTRO;PORTO SEGURO;BA;-16,4463554;-39,0687408;PORTO SEGURO, BA, BR
3940;AVENIDA CASTELO BRANCO;170;88509900;UNIVERSITARIO;LAGES;SC;-27,8222938;-50,3174817;LAGES, SC, BR
3941;RUA 7 DE SETEMBRO;2581;89012401;VELHA;BLUMENAU;SC;-26,913024;-49,0794664;BLUMENAU, SC, BR
3942;RUA TUIUTI;745;85811040;CLAUDETE;CASCAVEL;PR;-24,9427202;-53,4677374;CASCAVEL, PR, BR
3943;AVENIDA DOUTOR ABREU LIMA;200;28360000;CENTRO;BOM JESUS DO ITABAPOANA;RJ;-21,1363344;-41,6778212;BOM JESUS DO ITABAPOANA, RJ, BR
3944;RUA PADRE CICERO REVOREDO;206;08720050;JARDIM CAMILA;MOGI DAS CRUZES;SP;-23,5359152;-46,1819175;MOGI DAS CRUZES, SP, BR
3945;RUA PROFESSOR ALVARO RODRIGUES;255;22280040;BOTAFOGO;RIO DE JANEIRO;RJ;-22,952058;-43,1833545;RIO DE JANEIRO, RJ, BR
3946;RUA IMBE;770;32400000;JARDIM DAS ROSAS;IBIRITE;MG;-19,9998243;-44,0950894;IBIRITE, MG, BR
3947;RUA MARECHAL DEODORO;424;37701014;CENTRO;POCOS DE CALDAS;MG;-21,7864291;-46,5625016;POCOS DE CALDAS, MG, BR
3948;RUA JURITI;53;54340080;PRAZERES;JABOATAO DOS GUARARAPES;PE;-8,1947101;-34,954306;JABOATAO DOS GUARARAPES, PE, BR
3949;RUA IZIDORO MAES;68;88320000;CENTRO;ILHOTA;SC;-26,900408;-48,8269318;ILHOTA, SC, BR
3950;RUA FIGUEIREDO DE MAGALHAES;808;22031012;COPACABANA;RIO DE JANEIRO;RJ;-22,9657849;-43,1896657;RIO DE JANEIRO, RJ, BR
3951;AVENIDA DOUTOR MANOEL ILDEFONSO ARCHER DE CASTILHO;219;13214565;PARQUE DA REPRESA;JUNDIAI;SP;-23,1623662;-46,9124263;JUNDIAI, SP, BR
3952;RUA CARLOTTA MARCHISIO;304;04428160;AMERICANOPOLIS;SAO PAULO;SP;-23,6789831;-46,6587848;SAO PAULO, SP, BR
3953;RUA MANOEL PAULINO DOS SANTOS;484;59343000;COMISSAO;JARDIM DO SERIDO;RN;-6,5906171;-36,7766259;JARDIM DO SERIDO, RN, BR
3954;RUA CURUPEBA;SN;43900000;CAIPE DE CIMA;SAO FRANCISCO DO CONDE;BA;-12,6187909;-38,6789542;SAO FRANCISCO DO CONDE, BA, BR
3955;RUA PRIMEIRA;100;67033009;AURA;ANANINDEUA;PA;-1,3554406;-48,3670794;ANANINDEUA, PA, BR
3956;RUA 26;120;60750400;JOSE WALTER;FORTALEZA;CE;-3,7266442;-38,5975949;FORTALEZA, CE, BR
3957;RUA BENJAMIM CONTANT;2300;96570000;CENTRO;CACAPAVA DO SUL;RS;-30,5154275;-53,4969685;CACAPAVA DO SUL, RS, BR
3958;RUA PARA;141;11680000;PEREQUE ACU;UBATUBA;SP;-23,4436649;-45,0792699;UBATUBA, SP, BR
3959;RUA VINICIUS DE MORAES;89;94495035;JARDIM SCHONWALD;VIAMAO;RS;-30,0714414;-51,0949014;VIAMAO, RS, BR
3960;RUA SANTA CLARA;162;18035251;CENTRO;SOROCABA;SP;-23,5025649;-47,4579252;SOROCABA, SP, BR
3961;SITIO SANTA RITA;SN;15120000;CORREGO SERTAO DOS INACIOS;NEVES PAULISTA;SP;-20,8423893;-49,6313976;NEVES PAULISTA, SP, BR
3962;RUA DO TIJUCO;23;38307006;CENTRAL;ITUIUTABA;MG;-18,9745738;-49,4600885;ITUIUTABA, MG, BR
3963;RUA GUACUI;30;29880000;ITABAIANA;MUCURICI;ES;-17,9410074;-40,5528513;MUCURICI, ES, BR
3964;RUA TEOTONIO VILELA;80;65912090;VILA NOVA;IMPERATRIZ;MA;-5,5213766;-47,4574934;IMPERATRIZ, MA, BR
3965;RUA QUIRINO BIANCHI;125;17120000;J S ANGELINA;AGUDOS;SP;-22,4714626;-48,9790314;AGUDOS, SP, BR
3966;FAZENDA PIABANHA;180;45770000;ZONA RURAL;MAIQUINIQUE;BA;-15,6220555;-40,2648322;MAIQUINIQUE, BA, BR
3967;RUA ANTONIO DE CASTRO;SN;98465000;CENTRO;AMETISTA DO SUL;RS;-27,3692613;-53,1857395;AMETISTA DO SUL, RS, BR
3968;AVENIDA DOUTOR RAIMUNDO SANTOS;681;64900000;AEROPORTO;BOM JESUS;PI;-9,0750489;-44,3572658;BOM JESUS, PI, BR
3969;RUA ALEM PARAIBA;1016;31210120;BONFIM;BELO HORIZONTE;MG;-19,9071435;-43,9507349;BELO HORIZONTE, MG, BR
3970;RUA MARIA ROMANA CALMON;37;40275236;CAMPINAS DE BROTAS;SALVADOR;BA;-12,9797587;-38,4793866;SALVADOR, BA, BR
3971;RUA CONSTANTE CASAGRANDE;180;88802380;COMERCIARIO;CRICIUMA;SC;-28,6843758;-49,3664503;CRICIUMA, SC, BR
3972;RUA RIO GRANDE;1032;93265000;CENTRO;ESTEIO;RS;-29,8493366;-51,1651158;ESTEIO, RS, BR
3973;RUA CAIO PEREIRA;81;52041010;ROSARINHO;RECIFE;PE;-8,034424;-34,8989459;RECIFE, PE, BR
3974;RUA CANARIO;390;04521001;MOEMA;SAO PAULO;SP;-23,5995212;-46,6654606;SAO PAULO, SP, BR
3975;RODOVIA RS O;20;94100250;ITACOLOMI;GRAVATAI;RS;-29,8886107;-50,9989856;GRAVATAI, RS, BR
3976;RUA DOUTOR AUGUSTO LEMGRUBER;SN;28750000;CENTRO;TRAJANO DE MORAIS;RJ;-22,0640027;-42,0601711;TRAJANO DE MORAIS, RJ, BR
3977;RUA CACHOEIRA DA PRATA;656;69087689;GILBERTO MESTRINHO;MANAUS;AM;-3,1251677;-60,0380894;MANAUS, AM, BR
3978;RUA SIMAO DIAS;1;49517000;CENTRO;PINHAO;SE;-10,5680862;-37,7228448;PINHAO, SE, BR
3979;PRACA DA MATRIZ POV DE ESPRAIADO;SN;46460000;CENTRO;PALMAS DE MONTE ALTO;BA;-14,2666907;-43,1666908;PALMAS DE MONTE ALTO, BA, BR
3980;AVENIDA ALMIRANTE BARROSO;668;75455000;VILA ALVORADA;SANTA ROSA DE GOIAS;GO;-16,0827813;-49,4937137;SANTA ROSA DE GOIAS, GO, BR
3981;AVENIDA OTAVIO MANGABEIRA;961;41830050;PITUBA;SALVADOR;BA;-13,0079366;-38,4607564;SALVADOR, BA, BR
3982;RUA JOSE DE PINHO;312;11535070;VILA CARAGUATA;CUBATAO;SP;-23,9352523;-46,4284806;CUBATAO, SP, BR
3983;RUA SAO JOSE;269;96412680;GETULIO VARGAS;BAGE;RS;-31,322378;-54,0963344;BAGE, RS, BR
3984;RUA MARTIN LUTERO;587;93819040;SETE DE SETEMBRO;SAPIRANGA;RS;-29,6396007;-50,9937565;SAPIRANGA, RS, BR
3985;RUA CORONEL JOAO DAMASCENO;50;62320000;ESTADIO;TIANGUA;CE;-3,7300232;-40,9926511;TIANGUA, CE, BR
3986;RUA ATALIBA CARRION;252;96900000;RIO BRANCO;SOBRADINHO;RS;-29,4091457;-53,0203492;SOBRADINHO, RS, BR
3987;AVENIDA DOS TRABALHADORES VILA DA JUSTICA;8;06145120;CONCEICAO;OSASCO;SP;-23,5328814;-46,7920029;OSASCO, SP, BR
3988;SITIO BOA FE;;15630000;CORREGO FORTE;PEDRANOPOLIS;SP;-20,2477513;-50,1098891;PEDRANOPOLIS, SP, BR
3989;RUA ITAQUAQUECETUBA;30;08737300;VILA CLEO;MOGI DAS CRUZES;SP;-23,5448929;-46,203252;MOGI DAS CRUZES, SP, BR
3990;RUA PADRE ANTONIO LOCK;500;86975000;CENTRO;MANDAGUARI;PR;-23,528011;-51,670963;MANDAGUARI, PR, BR
3991;AVENIDA OLINTO MEIRELES;1596;30620330;MILIONARIO;BELO HORIZONTE;MG;-19,9853551;-44,0093197;BELO HORIZONTE, MG, BR
3992;RODOVIA TO 70;;77478000;ZONA RURAL;SANDOLANDIA;TO;-12,5384116;-49,9246609;SANDOLANDIA, TO, BR
3993;RUA LUDGERO CAETANO VIEIRA;1177;88385000;NOSSA SENHORA DA PAZ;PENHA;SC;-26,7716153;-48,6496656;PENHA, SC, BR
3994;TRAVESSA CARLOS XAVIER;312;21310010;MADUREIRA;RIO DE JANEIRO;RJ;-22,875835;-43,3463129;RIO DE JANEIRO, RJ, BR
3995;RUA CARACOL;245;06696020;ITAQUI;ITAPEVI;SP;-23,5166061;-46,9414766;ITAPEVI, SP, BR
3996;AVENIDA ANANIN;SN;67030002;CENTRO;ANANINDEUA;PA;-1,3652234;-48,3884135;ANANINDEUA, PA, BR
3997;RUA ALIPIO DE GOES;196;11630000;COCAIA;ILHABELA;SP;-23,8151875;-45,3571702;ILHABELA, SP, BR
3998;RUA TREZE DE MAIO;162;55515000;CENTRO;AMARAJI;PE;-8,3745902;-35,4508339;AMARAJI, PE, BR
3999;SITIO NOSSA SENHORA APARECIDA;SN;19260000;ENGENHEIRO VERAS;MIRANTE DO PARANAPANEMA;SP;-22,294824;-51,9078245;MIRANTE DO PARANAPANEMA, SP, BR
4000;RUA CONEGO OLIMPIO TORRES;46;52121050;CAMPINA DO BARRETO;RECIFE;PE;-8,0174819;-34,8832555;RECIFE, PE, BR
4001;RUA HENRIQUE BUTZKE;SN;89251970;JARAGUA 99;JARAGUA DO SUL;SC;-26,5004707;-49,1440884;JARAGUA DO SUL, SC, BR
4002;RUA GATURAMO;1521;86702001;JARDIM PRIMAVERA;ARAPONGAS;PR;-23,393191;-51,4079451;ARAPONGAS, PR, BR
4003;RUA PREFEITO JOSE CARLOS LACERDA;1256;25071120;JARDIM VINTE E CINCO DE AGOSTO;DUQUE DE CAXIAS;RJ;-22,7908194;-43,3079355;DUQUE DE CAXIAS, RJ, BR
4004;AVENIDA CASTELO BRANCO;6130;11708400;VILA NOEMIA;PRAIA GRANDE;SP;-24,0240636;-46,4587536;PRAIA GRANDE, SP, BR
4005;AVENIDA BRAZ OLAIA ACOSTA;727;14026040;JARDIM CALIFORNIA;RIBEIRAO PRETO;SP;-21,2117148;-47,8179762;RIBEIRAO PRETO, SP, BR
4006;RUA FRANCISCO DELLE;120;85170000;CENTRO;PINHAO;PR;-25,7073473;-51,6334075;PINHAO, PR, BR
4007;AVENIDA ANTONIO JOAQUIM DE MOURA ANDRADE;1430;79750000;CENTRO;NOVA ANDRADINA;MS;-22,2497298;-53,3498177;NOVA ANDRADINA, MS, BR
4008;AVENIDA NELSON LYRIO;1800;79180000;CENTRO;RIBAS DO RIO PARDO;MS;-20,4449913;-53,759311;RIBAS DO RIO PARDO, MS, BR
4009;AVENIDA SELMA PARADA;201;13091904;JARDIM MADALENA;CAMPINAS;SP;-22,8654559;-47,0215867;CAMPINAS, SP, BR
4010;RUA TENENTE VASCONCELOS;381;37900074;CENTRO;PASSOS;MG;-20,7149718;-46,6093548;PASSOS, MG, BR
4011;RUA VOLUNTARIOS DA PATRIA;97;48970000;SEDE;SENHOR DO BONFIM;BA;-10,4576296;-40,1933582;SENHOR DO BONFIM, BA, BR
4012;CORREGO TANCREDO;SN;29665000;ZONA RURAL;SAO ROQUE DO CANAA;ES;-19,7386805;-40,6594438;SAO ROQUE DO CANAA, ES, BR
4013;ESTRADA MUNPIEDADE AO BAIRRO DAS FURNAS;97;18170000;BAIRRO DAS FURNAS;PIEDADE;SP;-23,7144314;-47,4260259;PIEDADE, SP, BR
4014;RUA FREDERICO MUNDSTOCK;215;96900000;BAIXADA;SOBRADINHO;RS;-29,4089778;-53,0341775;SOBRADINHO, RS, BR
4015;RUA DOUTOR PETRONIO ROMERO DE SOUZA;479;82970020;CAJURU;CURITIBA;PR;-25,4744924;-49,2083769;CURITIBA, PR, BR
4016;PRACA CARLOS BOTELHO;189;11740000;CENTRO;ITANHAEM;SP;-24,182915;-46,789025;ITANHAEM, SP, BR
4017;RUA ALFREDO JAEGER;323;95910210;OLARIAS;LAJEADO;RS;-29,4360939;-51,9927881;LAJEADO, RS, BR
4018;RUA SAO JOAO;126;42600000;CENTRO;MADRE DE DEUS;BA;-12,7430631;-38,6174761;MADRE DE DEUS, BA, BR
4019;RUA ILICINIA;186;35500186;BOM PASTOR;DIVINOPOLIS;MG;-20,120527;-44,8838741;DIVINOPOLIS, MG, BR
4020;RUA BENEDITO JENKINS;742;41310270;AGUAS CLARAS;SALVADOR;BA;-12,8989213;-38,4342385;SALVADOR, BA, BR
4021;RUA FREI ESTANISLAU SCHAETTE;956;89037002;AGUA VERDE;BLUMENAU;SC;-26,9118291;-49,1018907;BLUMENAU, SC, BR
4022;RODOVIA LITORANEA CE;25;61700000;PORTO DAS DUNAS;AQUIRAZ;CE;-3,9025356;-38,3885317;AQUIRAZ, CE, BR
4023;RUA NORONHA TORREZAO;407;24240181;SANTA ROSA;NITEROI;RJ;-22,8910999;-43,0984276;NITEROI, RJ, BR
4024;RUA 112;51;88220000;CENTRO;ITAPEMA;SC;-27,0910909;-48,6153566;ITAPEMA, SC, BR
4025;RUA SANTA LUZIA;SN;64100000;RIACHINHO;BARRAS;PI;-4,2494812;-42,2946475;BARRAS, PI, BR
4026;ESTRADA PR;SN;87920000;ZONA RURAL;SANTA CRUZ DE MONTE CASTELO;PR;-22,9562113;-53,2941964;SANTA CRUZ DE MONTE CASTELO, PR, BR
4027;RODOVIA PRESIDENTE COSTA E SILVA;770;89500000;DOS MUNICIPIOS;CACADOR;SC;-26,7730895;-51,0348206;CACADOR, SC, BR
4028;RODOVIA BR 153;;89700000;INTERIOR;CONCORDIA;SC;-27,2383419;-51,9541789;CONCORDIA, SC, BR
4029;AVENIDA RODRIGUES ALVES;758;59020200;TIROL;NATAL;RN;-5,7921809;-35,200394;NATAL, RN, BR
4030;AVENIDA BEIRA MAR;SN;29345000;LAGOA DO SIRI;MARATAIZES;ES;-21,0114151;-40,8088738;MARATAIZES, ES, BR
4031;RUA RUI BARBOSA;377;13465280;CENTRO;AMERICANA;SP;-22,7408407;-47,3319742;AMERICANA, SP, BR
4032;RUA ALEXANDRE DA MOTTA;1116;99500974;CENTRO;CARAZINHO;RS;-28,2894517;-52,7875409;CARAZINHO, RS, BR
4033;AVENIDA CAMPOS SALES;762;59020300;TIROL;NATAL;RN;-5,7905206;-35,2010537;NATAL, RN, BR
4034;RUA LAUDELINA LOUREIRO DE MELO;708;18401000;VILA APARECIDA;ITAPEVA;SP;-23,9735246;-48,8700348;ITAPEVA, SP, BR
4035;RUA HEITOR MACHADO DE CAMPOS;72;13485262;VILA ELIZA FUMAGALLI;LIMEIRA;SP;-22,5433588;-47,3848229;LIMEIRA, SP, BR
4036;RUA BARAO DO RIO BRANCO;70;18870000;CENTRO;FARTURA;SP;-23,387871;-49,5111652;FARTURA, SP, BR
4037;AVENIDA LUCIDIO FLORENCIO RIBEIRO;907;83480970;CENTRO;TUNAS DO PARANA;PR;-24,9776936;-49,0836805;TUNAS DO PARANA, PR, BR
4038;AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA;1631;87010440;ZONA 2;MARINGA;PR;-23,4376469;-51,9386297;MARINGA, PR, BR
4039;LOCALIDADE ROMEOPOLIS CX POSTAL;8;86870000;ROMEOPOLIS;IVAIPORA;PR;-24,2444396;-51,6741201;IVAIPORA, PR, BR
4040;RUA FRANCISCO GOBBI;576;98580000;CENTRO;CORONEL BICACO;RS;-27,7163147;-53,7060219;CORONEL BICACO, RS, BR
4041;RUA BARAO DE LORETO;615;09131180;CONDOMINIO MARACANA;SANTO ANDRE;SP;-23,6961465;-46,4943712;SANTO ANDRE, SP, BR
4042;RUA JOAO PAULO I;SN;99713156;PRESIDENTE VARGAS;ERECHIM;RS;-27,6464759;-52,2973902;ERECHIM, RS, BR
4043;RUA BENEDITO JOSE DOS REIS;34;13486065;VILA SANTA LUCIA;LIMEIRA;SP;-22,5680643;-47,3923459;LIMEIRA, SP, BR
4044;ESTRADA DO CAMPO LIMPO;6477;05777000;J NADIR;SAO PAULO;SP;-23,6124735;-46,7547825;SAO PAULO, SP, BR
4045;RUA EUCLIDES DA CUNHA;126;09400220;CENTRO;RIBEIRAO PIRES;SP;-23,7123396;-46,4132472;RIBEIRAO PIRES, SP, BR
4046;AVENIDA OCEANICA;649;45920970;CENTRO;NOVA VICOSA;BA;-17,8995259;-39,3716146;NOVA VICOSA, BA, BR
4047;RUA 8;32;72834150;PARQUE SANTA FE;LUZIANIA;GO;-16,2584923;-47,9224738;LUZIANIA, GO, BR
4048;AVENIDA DAS AMERICAS;500;22640100;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;-23,0035708;-43,3173069;RIO DE JANEIRO, RJ, BR
4049;RUA JOSE JOAO SARTORIO;53;29295000;CENTRO;VARGEM ALTA;ES;-20,674002;-41,0098203;VARGEM ALTA, ES, BR
4050;RUA DOUTOR FRANCISCO SALLES;289;37200973;CENTRO;LAVRAS;MG;-21,2462951;-45,0006295;LAVRAS, MG, BR
4051;AVENIDA ESTADOS UNIDOS;471;09210300;PARQUE DAS NACOES;SANTO ANDRE;SP;-23,6359932;-46,5297442;SANTO ANDRE, SP, BR
4052;AVENIDA SAO PAULO;722;15650000;CENTRO;ESTRELA D OESTE;SP;-20,2886493;-50,3961192;ESTRELA D OESTE, SP, BR
4053;RUA MADRE DE DEUS;646;03119000;MOOCA;SAO PAULO;SP;-23,56235;-46,5966139;SAO PAULO, SP, BR
4054;RUA ALBERTO SANTOS;655;88960000;CENTRO;SOMBRIO;SC;-29,1134163;-49,6308627;SOMBRIO, SC, BR
4055;RUA RIO GRANDE DO SUL;111;68523970;CENTRO;CURIONOPOLIS;PA;-6,0661643;-49,5610581;CURIONOPOLIS, PA, BR
4056;RUA JOAQUIM FLORIANO;466;04534002;ITAIM BIBI;SAO PAULO;SP;-23,5843942;-46,6750807;SAO PAULO, SP, BR
4057;AVENIDA TANCREDO NEVES;707;87704310;JARDIM PAULISTA;PARANAVAI;PR;-23,0854539;-52,475942;PARANAVAI, PR, BR
4058;RUA PEDRO PETRICEVIC;308;04845170;JARDIM REIMBERG;SAO PAULO;SP;-23,7495808;-46,6957057;SAO PAULO, SP, BR
4059;RUA VISCONDE DE CAIRU;276;88804320;OPERARIA VELHA;CRICIUMA;SC;-28,6875257;-49,3787632;CRICIUMA, SC, BR
4060;AVENIDA MAE LUZIA;1185A;68908122;LAGUINHO;MACAPA;AP;0,0457328;-51,0607538;MACAPA, AP, BR
4061;ESTRADA DE RIBAMAR;5;65130000;LOTEAMENTO AMARAL DE MATOS;PACO DO LUMIAR;MA;-2,5533003;-44,2229914;PACO DO LUMIAR, MA, BR
4062;AVENIDA BRASIL;630;78870000;UNIAO;PARANATINGA;MT;-14,4239132;-54,0549632;PARANATINGA, MT, BR
4063;FAZENDA ARAGUARI;SN;15980000;RURAL;DOBRADA;SP;-21,5160108;-48,3939305;DOBRADA, SP, BR
4064;RUA ALCEU AMOROSO LIMA;786;41820770;CAMINHO DAS ARVORES;SALVADOR;BA;-12,981934;-38,4529426;SALVADOR, BA, BR
4065;RUA JOAO MANOEL SILVANO;SN;88717000;MORRO GRANDE;SANGAO;SC;-28,633142;-49,1326689;SANGAO, SC, BR
4066;AVENIDA HENRIQUE ZIBETTI;SN;85450000;CENTRO;CAMPO BONITO;PR;-25,0266317;-52,9917086;CAMPO BONITO, PR, BR
4067;RUA SAO BENTO;365;01011100;CENTRO;SAO PAULO;SP;-23,5460161;-46,6353461;SAO PAULO, SP, BR
4068;AVENIDA DESEMBARGADOR HAMILTON VELASCO;SN;76280000;CENTRO;BRITANIA;GO;-15,2432008;-51,1606653;BRITANIA, GO, BR
4069;RUA PADRE ALFREDO NESI;68;61650280;JUREMA;CAUCAIA;CE;-3,7281443;-38,6619214;CAUCAIA, CE, BR
4070;AVENIDA VINTE DE SETEMBRO;262;93890000;CAMPO VICENTE;NOVA HARTZ;RS;-29,5838194;-50,9022491;NOVA HARTZ, RS, BR
4071;RUA DAS ORQUIDEAS;403;37640000;CENTRO;EXTREMA;MG;-22,8571598;-46,3223977;EXTREMA, MG, BR
4072;RUA VIDAL RAMOS;140;88010320;CENTRO;FLORIANOPOLIS;SC;-27,595433;-48,5506085;FLORIANOPOLIS, SC, BR
4073;RUA ZACARIAS DE PAULA XAVIER;408;83414160;CENTRO;COLOMBO;PR;-25,292941;-49,227071;COLOMBO, PR, BR
4074;AVENIDA ENGENHEIRO JOSE NELSON MACHADO;799;15809000;PARQUE IRACEMA;CATANDUVA;SP;-21,1440305;-48,9719507;CATANDUVA, SP, BR
4075;RUA JERONIMO MARTINS DO NASCIMENTO;756;38400630;BOM JESUS;UBERLANDIA;MG;-18,9042944;-48,2699802;UBERLANDIA, MG, BR
4076;RUA MARECHAL FLORIANO;1204;35010141;CENTRO;GOVERNADOR VALADARES;MG;-18,8594705;-41,9475674;GOVERNADOR VALADARES, MG, BR
4077;RUA SANTA CRUZ;415;13419020;ALEMAES;PIRACICABA;SP;-22,7230326;-47,6421145;PIRACICABA, SP, BR
4078;RUA AMANDO SIMOES;573A;17350000;CENTRO;IGARACU DO TIETE;SP;-22,5107752;-48,5568111;IGARACU DO TIETE, SP, BR
4079;ESTRADA LINHA TRINTA E UM DE OUTUBRO;SN;95895000;INTERIOR;COLINAS;RS;-29,3829601;-51,8576227;COLINAS, RS, BR
4080;RUA GUILHERME DANCKER;138;89251460;CENTRO;JARAGUA DO SUL;SC;-26,4928893;-49,07749;JARAGUA DO SUL, SC, BR
4081;VIA AC PROJETO VIDA NOVA;6;42700000;VIDA NOVA;LAURO DE FREITAS;BA;-12,8820575;-38,3148204;LAURO DE FREITAS, BA, BR
4082;RUA CARLOS MOLL;148;96214180;CASTELO BRANCO;RIO GRANDE;RS;-32,0353776;-52,1075802;RIO GRANDE, RS, BR
4083;RUA JOSE MADRID DE MARTINS;542;16058187;SAO RAFAEL;ARACATUBA;SP;-21,1665301;-50,4576937;ARACATUBA, SP, BR
4084;RUA ALAGOAS;1314;30130913;SAVASSI;BELO HORIZONTE;MG;-19,9383721;-43,937387;BELO HORIZONTE, MG, BR
4085;TRECHO PROFESSOR ANISIO TEIXEIRA;52;46400000;CENTRO;CAETITE;BA;-14,0687962;-42,4876084;CAETITE, BA, BR
4086;RUA GERALDO GRIMALDI;210;13830000;JARDIM MARIA HELENA;SANTO ANTONIO DE POSSE;SP;-22,6085085;-46,9139137;SANTO ANTONIO DE POSSE, SP, BR
4087;RUA JOAO BATISTA RODRIGUES;584;62700000;CAMPINAS;CANINDE;CE;-4,3454935;-39,3057783;CANINDE, CE, BR
4088;AVENIDA QUARTA;15;75834970;CENTRO;MINEIROS;GO;-17,5705962;-52,5527978;MINEIROS, GO, BR
4089;RUA CAROLINA LEAL;57;29123220;JABURUNA;VILA VELHA;ES;-20,3326824;-40,2980882;VILA VELHA, ES, BR
4090;AVENIDA MARECHAL FLORIANO;901;96400010;CENTRO;BAGE;RS;-31,3316003;-54,1041519;BAGE, RS, BR
4091;RUA DOUTOR BARROS CRUZ;33;04118130;VILA MARIANA;SAO PAULO;SP;-23,5944458;-46,6291188;SAO PAULO, SP, BR
4092;RUA QUINTINO BOCAIUVA;110;93510270;CENTRO;NOVO HAMBURGO;RS;-29,6812713;-51,1226154;NOVO HAMBURGO, RS, BR
4093;TRAVESSA TOMAZINA;27;86060650;JARDIM DO NORTE;LONDRINA;PR;-23,3044847;-51,1762627;LONDRINA, PR, BR
4094;AVENIDA JOEDIR ASSUNCAO COSTA;;73840000;SETOR INDUSTRIAL;CAMPOS BELOS;GO;-13,0354207;-46,7685335;CAMPOS BELOS, GO, BR
4095;RUA MARECHAL CANDIDO RONDON;952;85898000;CENTRO;SAO JOSE DAS PALMEIRAS;PR;-24,8279639;-54,0836105;SAO JOSE DAS PALMEIRAS, PR, BR
4096;AOS;;70660900;OCTOGONAL;BRASILIA;DF;-15,7942287;-47,8821658;BRASILIA, DF, BR
4097;RUA PURUS;643;09932240;JARDIM DAS PAINEIRAS;DIADEMA;SP;-23,6650005;-46,6190213;DIADEMA, SP, BR
4098;RUA JOSE LIBERO;110;04070040;PLANALTO PAULISTA;SAO PAULO;SP;-23,6254944;-46,6420474;SAO PAULO, SP, BR
4099;RUA DOUTOR SALES DE OLIVEIRA;547;13035270;VILA INDUSTRIAL;CAMPINAS;SP;-22,9115321;-47,0654198;CAMPINAS, SP, BR
4100;RUA MANOEL CAMPOS;39;08471230;SANTA ETELVINA;SAO PAULO;SP;-23,6018932;-46,4007197;SAO PAULO, SP, BR
4101;RUA CARDOSO JUNIOR;22;22245000;LARANJEIRAS;RIO DE JANEIRO;RJ;-22,9381422;-43,1899471;RIO DE JANEIRO, RJ, BR
4102;RUA ENGENHEIRO DE CARVALHO;113A;58307150;CENTRO;BAYEUX;PB;-7,1272784;-34,9295431;BAYEUX, PB, BR
4103;RUA ALVES GUIMARAES;41;05410000;JARDIM AMERICA;SAO PAULO;SP;-23,5615261;-46,6744102;SAO PAULO, SP, BR
4104;AVENIDA CDE FRANCISCO MATARAZZO;133;09520100;CENTRO;SAO CAETANO DO SUL;SP;-23,6095154;-46,5706891;SAO CAETANO DO SUL, SP, BR
4105;RUA SANTO ANDRE;255;14887030;NOVA JABOTICABAL;JABOTICABAL;SP;-21,2637465;-48,3130016;JABOTICABAL, SP, BR
4106;AVENIDA MANOEL RIBAS;100;85200000;CENTRO;PITANGA;PR;-24,7601048;-51,7619677;PITANGA, PR, BR
4107;RUA IRINEU VILELA VEIGA;128;89270000;CENTRO;GUARAMIRIM;SC;-26,474023;-48,9953222;GUARAMIRIM, SC, BR
4108;RUA OLAVO BILAC;88;57038179;CRUZ DAS ALMAS;MACEIO;AL;-9,6264048;-35,7075097;MACEIO, AL, BR
4109;RUA PROFESSOR DARCY ARAUJO;299;64051040;SAO CRISTOVAO;TERESINA;PI;-5,0784092;-42,7757618;TERESINA, PI, BR
4110;SHCS QUADRA 207 BLOCO C;;70253530;ASA SUL;BRASILIA;DF;-15,8321684;-47,9140722;BRASILIA, DF, BR
4111;AVENIDA DOS IMIGRANTES;415;13280000;JARDIM ITALIA;VINHEDO;SP;-23,036648;-46,9835417;VINHEDO, SP, BR
4112;RUA ANTONIO CONSELHEIRO;315;42805200;IMBASSAY;CAMACARI;BA;-12,7021776;-38,3167511;CAMACARI, BA, BR
4113;RUA SANTA CLARA;50;22041011;COPACABANA;RIO DE JANEIRO;RJ;-22,9716886;-43,1868347;RIO DE JANEIRO, RJ, BR
4114;RUA MAGE;155;35164305;VENEZA;IPATINGA;MG;-19,4700086;-42,5262296;IPATINGA, MG, BR
4115;QUADRA A;4;65030010;AREINHA;SAO LUIS;MA;-2,5442788;-44,2856993;SAO LUIS, MA, BR
4116;RODOVIA PRESIDENTE DUTRA;21044;26030003;CERAMICA;NOVA IGUACU;RJ;-22,7380527;-43,4805182;NOVA IGUACU, RJ, BR
4117;RUA SATURNINO MIRANDA;84;82030320;SANTA FELICIDADE;CURITIBA;PR;-25,4001902;-49,3340891;CURITIBA, PR, BR
4118;PRACA DOM ADAUTO;SN;58010670;CENTRO;JOAO PESSOA;PB;-7,1156466;-34,8822203;JOAO PESSOA, PB, BR
4119;RUA JOSE FELICIANO DE CAMPOS;126;19050540;CIDADE UNIVERSITARIA;PRESIDENTE PRUDENTE;SP;-22,134198;-51,4031181;PRESIDENTE PRUDENTE, SP, BR
4120;RUA DAS JACAS;7;11630000;PEREQUE;ILHABELA;SP;-23,7790297;-45,3556626;ILHABELA, SP, BR
